"No.","Time","Source","Destination","Protocol","Length","Info"
"1273","31.903836463","172.17.61.149","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1274","31.904441857","fe80::149e:dea7:448b:92b3","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1275","31.920614304","172.17.60.151","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 "
"1276","31.924335314","172.17.61.149","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"1277","31.953205327","172.17.60.123","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"1278","31.997098374","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.96? Tell 172.17.60.1"
"1279","32.028328620","142.250.193.46","172.17.61.200","TLSv1.2","346","Application Data"
"1280","32.069316398","172.17.61.200","142.250.193.46","TCP","66","39172  >  443 [ACK] Seq=141 Ack=1263 Win=130 Len=0 TSval=2763001440 TSecr=3065804444"
"1281","32.111803701","142.250.182.229","172.17.61.200","TLSv1.3","1530","Server Hello, Change Cipher Spec, Application Data"
"1282","32.111895645","172.17.61.200","142.250.182.229","TCP","66","49786  >  443 [ACK] Seq=2213 Ack=1465 Win=63488 Len=0 TSval=1904467542 TSecr=125197233"
"1283","32.112940383","172.17.61.200","142.250.182.229","TLSv1.3","140","Change Cipher Spec, Application Data"
"1284","32.113365190","172.17.61.200","142.250.182.229","TLSv1.3","158","Application Data"
"1285","32.113976594","172.17.61.200","142.250.182.229","TLSv1.3","5495","Application Data"
"1286","32.116385434","142.250.182.229","172.17.61.200","TCP","66","443  >  49786 [ACK] Seq=1465 Ack=2287 Win=34816 Len=0 TSval=125197236 TSecr=1904467543"
"1287","32.116448131","172.17.61.200","142.250.182.229","TLSv1.3","499","Application Data"
"1288","32.118122463","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.8? Tell 172.17.60.1"
"1289","32.119807183","142.250.182.229","172.17.61.200","TCP","66","443  >  49786 [ACK] Seq=1465 Ack=2379 Win=34816 Len=0 TSval=125197240 TSecr=1904467544"
"1290","32.119807621","142.250.182.229","172.17.61.200","TCP","66","443  >  49786 [ACK] Seq=1465 Ack=3827 Win=37760 Len=0 TSval=125197240 TSecr=1904467544"
"1291","32.119807688","142.250.182.229","172.17.61.200","TCP","66","443  >  49786 [ACK] Seq=1465 Ack=5275 Win=40576 Len=0 TSval=125197240 TSecr=1904467544"
"1292","32.119807756","142.250.182.229","172.17.61.200","TCP","66","443  >  49786 [ACK] Seq=1465 Ack=6723 Win=43520 Len=0 TSval=125197240 TSecr=1904467544"
"1293","32.119807820","142.250.182.229","172.17.61.200","TCP","66","443  >  49786 [ACK] Seq=1465 Ack=7808 Win=46336 Len=0 TSval=125197240 TSecr=1904467544"
"1294","32.119807886","142.250.182.229","172.17.61.200","TCP","66","443  >  49786 [ACK] Seq=1465 Ack=8241 Win=49280 Len=0 TSval=125197240 TSecr=1904467547"
"1295","32.140353986","142.250.182.229","172.17.61.200","TLSv1.3","1026","Application Data, Application Data"
"1296","32.140749693","172.17.61.200","142.250.182.229","TLSv1.3","97","Application Data"
"1297","32.188562177","142.250.182.229","172.17.61.200","TCP","66","443  >  49786 [ACK] Seq=2425 Ack=8272 Win=49280 Len=0 TSval=125197310 TSecr=1904467571"
"1298","32.198476084","172.17.60.2","224.0.0.18","VRRP","60","Announcement (v2)"
"1299","32.214894068","172.17.61.138","224.0.0.251","MDNS","119","Standard query 0x002a PTR _googlecast._tcp.local, ""QM"" question PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question"
"1300","32.218349897","fe80::94e4:77ff:feec:4ac9","ff02::fb","MDNS","139","Standard query 0x002a PTR _googlecast._tcp.local, ""QM"" question PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question"
"1301","32.274895862","fe80::101e:aea7:4664:2de7","ff02::1:ff4e:9e80","ICMPv6","86","Neighbor Solicitation for fe80::c41:48fa:724e:9e80 from ba:ae:b3:ae:f5:bc"
"1302","32.302687115","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.234? Tell 172.17.60.1"
"1303","32.386300529","172.17.61.200","104.16.10.34","TCP","66","[TCP Dup ACK 18#31] 47466  >  443 [ACK] Seq=1 Ack=1 Win=61 Len=0 TSval=3486655087 TSecr=1867248933"
"1304","32.402004867","104.16.10.34","172.17.61.200","TCP","66","[TCP Dup ACK 19#31] 443  >  47466 [ACK] Seq=1 Ack=2 Win=295 Len=0 TSval=1867249958 TSecr=3486572934"
"1305","32.631442723","fe80::f2:9b37:614f:2d76","ff02::fb","MDNS","117","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _atc._tcp.local, ""QU"" question"
"1306","32.631444320","172.17.60.158","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"1307","32.632414859","142.250.182.229","172.17.61.200","TLSv1.3","1580","Application Data, Application Data, Application Data, Application Data"
"1308","32.632415164","142.250.182.229","172.17.61.200","TCP","132","[TCP Retransmission] 443  >  49786 [PSH, ACK] Seq=3873 Ack=8272 Win=49280 Len=66 TSval=125197740 TSecr=1904467571"
"1309","32.632422542","5e:8d:aa:24:84:31","Intel_30:32:07","LLC","137","S P, func=RNR, N(R)=64; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"1310","32.632452136","172.17.60.222","224.0.0.251","MDNS","97","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _atc._tcp.local, ""QU"" question"
"1311","32.632489210","172.17.61.200","142.250.182.229","TCP","78","49786  >  443 [ACK] Seq=8272 Ack=3939 Win=62464 Len=0 TSval=1904468063 TSecr=125197693 SLE=3873 SRE=3939"
"1312","32.635216055","172.17.61.100","224.0.0.251","MDNS","100","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question"
"1313","32.635904546","fe80::1c7b:a8d6:60ed:a476","ff02::fb","MDNS","120","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question"
"1314","32.639235309","172.17.61.200","142.250.182.229","TLSv1.3","105","Application Data"
"1315","32.640947656","172.17.61.100","224.0.0.251","MDNS","100","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question"
"1316","32.640958623","142.250.182.229","172.17.61.200","TCP","66","443  >  49786 [ACK] Seq=3939 Ack=8311 Win=49280 Len=0 TSval=125197763 TSecr=1904468069"
"1317","32.642729149","fe80::1c7b:a8d6:60ed:a476","ff02::fb","MDNS","120","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question"
"1318","32.834125915","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.98? Tell 172.17.60.1"
"1319","32.855701886","172.17.61.246","224.0.0.251","MDNS","365","Standard query response 0x0000 PTR iPad (7)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 57911 iPad-7.local AAAA, cache flush fe80::c07:77f9:ec34:9b88 A, cache flush 172.17.61.246 NSEC, cache flush iPad (7)._companion-link._tcp.local NSEC, cache flush iPad-7.local"
"1320","32.857733204","fe80::c07:77f9:ec34:9b88","ff02::fb","MDNS","385","Standard query response 0x0000 PTR iPad (7)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 57911 iPad-7.local AAAA, cache flush fe80::c07:77f9:ec34:9b88 A, cache flush 172.17.61.246 NSEC, cache flush iPad (7)._companion-link._tcp.local NSEC, cache flush iPad-7.local"
"1321","32.897698808","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.96? Tell 172.17.60.1"
"1322","32.926798525","172.17.60.151","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 "
"1323","32.999197192","fe80::2038:ebff:fe69:d613","ff02::fb","MDNS","127","Standard query response 0x0000 PTR I0s3NE_8n14AAA._FC9F5ED42C8A._tcp.local"
"1324","33.000561799","172.17.60.90","224.0.0.251","MDNS","107","Standard query response 0x0000 PTR I0s3NE_8n14AAA._FC9F5ED42C8A._tcp.local"
"1325","33.000602870","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.8? Tell 172.17.60.1"
"1326","33.020006463","172.17.60.2","224.0.0.18","VRRP","60","Announcement (v2)"
"1327","33.053384792","172.17.60.222","224.0.0.251","MDNS","694","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _airplay-bds._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR Bhuvanâ\200\231s MacBook Pro._airplay._tcp.local PTR Nehaâ\200\231s MacBook Air._airplay._tcp.local PTR saankhyaâ\200\231s MacBook Air._airplay._tcp.local PTR Shantnuâ\200\231s MacBook Air._airplay._tcp.local PTR Shivanshâ\200\231s MacBook Air._airplay._tcp.local PTR ANUJâ\200\231s MacBook Air._airplay._tcp.local PTR Namanâ\200\231s MacBook Air._airplay._tcp.local PTR Arhamâ\200\231s MacBook Air._airplay._tcp.local PTR Gauthamâ\200\231s MacBook Air._airplay._tcp.local PTR Adityaâ\200\231s MacBook Air (3)._airplay._tcp.local PTR Varun VJ's Macbook Pro._airplay._tcp.local PTR Prathamâ\200\231s MacBook Air._airplay._tcp.local PTR Joshuaâ\200\231s MacBook Air._airplay._tcp.local PTR Aadidevâ\200\231s iMac._airplay._tcp.local PTR Harshit's MacBook Air._airplay._tcp.local PTR 0X1622â\200\231s MacBook Air._airplay._tcp.local"
"1328","33.053386110","172.17.60.222","224.0.0.251","MDNS","880","Standard query 0x0000 PTR _raop._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR 7A71B6E5E86E@Bhuvanâ\200\231s MacBook Pro._raop._tcp.local PTR 3CA6F63ADAA8@Nehaâ\200\231s MacBook Air._raop._tcp.local PTR EADAB2DD87BE@saankhyaâ\200\231s MacBook Air._raop._tcp.local PTR BAEF7D6E8922@Shantnuâ\200\231s MacBook Air._raop._tcp.local PTR 367E976F52FF@Shivanshâ\200\231s MacBook Air._raop._tcp.local PTR 16C960D9CE9E@ANUJâ\200\231s MacBook Air._raop._tcp.local PTR 829A55C06C91@Namanâ\200\231s MacBook Air._raop._tcp.local PTR C272F2DFE489@Arhamâ\200\231s MacBook Air._raop._tcp.local PTR F21323CCBD0A@Gauthamâ\200\231s MacBook Air._raop._tcp.local PTR 2A1C5861C896@Adityaâ\200\231s MacBook Air (3)._raop._tcp.local PTR C889F3AD4358@Varun VJ's Macbook Pro._raop._tcp.local PTR 1A2850C6B4E0@Prathamâ\200\231s MacBook Air._raop._tcp.local PTR 68CAC4B47B57@Joshuaâ\200\231s MacBook Air._raop._tcp.local PTR BA70F0A88B4E@Aadidevâ\200\231s iMac._raop._tcp.local PTR 06A439748982@Harshit's MacBook Air._raop._tcp.local PTR 0EB82583C07A@0X1622â\200\231s MacBook Air._raop._tcp.local"
"1329","33.053908793","fe80::f2:9b37:614f:2d76","ff02::fb","MDNS","714","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _airplay-bds._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR Bhuvanâ\200\231s MacBook Pro._airplay._tcp.local PTR Nehaâ\200\231s MacBook Air._airplay._tcp.local PTR saankhyaâ\200\231s MacBook Air._airplay._tcp.local PTR Shantnuâ\200\231s MacBook Air._airplay._tcp.local PTR Shivanshâ\200\231s MacBook Air._airplay._tcp.local PTR ANUJâ\200\231s MacBook Air._airplay._tcp.local PTR Namanâ\200\231s MacBook Air._airplay._tcp.local PTR Arhamâ\200\231s MacBook Air._airplay._tcp.local PTR Gauthamâ\200\231s MacBook Air._airplay._tcp.local PTR Adityaâ\200\231s MacBook Air (3)._airplay._tcp.local PTR Varun VJ's Macbook Pro._airplay._tcp.local PTR Prathamâ\200\231s MacBook Air._airplay._tcp.local PTR Joshuaâ\200\231s MacBook Air._airplay._tcp.local PTR Aadidevâ\200\231s iMac._airplay._tcp.local PTR Harshit's MacBook Air._airplay._tcp.local PTR 0X1622â\200\231s MacBook Air._airplay._tcp.local"
"1330","33.053909259","fe80::f2:9b37:614f:2d76","ff02::fb","MDNS","900","Standard query 0x0000 PTR _raop._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR 7A71B6E5E86E@Bhuvanâ\200\231s MacBook Pro._raop._tcp.local PTR 3CA6F63ADAA8@Nehaâ\200\231s MacBook Air._raop._tcp.local PTR EADAB2DD87BE@saankhyaâ\200\231s MacBook Air._raop._tcp.local PTR BAEF7D6E8922@Shantnuâ\200\231s MacBook Air._raop._tcp.local PTR 367E976F52FF@Shivanshâ\200\231s MacBook Air._raop._tcp.local PTR 16C960D9CE9E@ANUJâ\200\231s MacBook Air._raop._tcp.local PTR 829A55C06C91@Namanâ\200\231s MacBook Air._raop._tcp.local PTR C272F2DFE489@Arhamâ\200\231s MacBook Air._raop._tcp.local PTR F21323CCBD0A@Gauthamâ\200\231s MacBook Air._raop._tcp.local PTR 2A1C5861C896@Adityaâ\200\231s MacBook Air (3)._raop._tcp.local PTR C889F3AD4358@Varun VJ's Macbook Pro._raop._tcp.local PTR 1A2850C6B4E0@Prathamâ\200\231s MacBook Air._raop._tcp.local PTR 68CAC4B47B57@Joshuaâ\200\231s MacBook Air._raop._tcp.local PTR BA70F0A88B4E@Aadidevâ\200\231s iMac._raop._tcp.local PTR 06A439748982@Harshit's MacBook Air._raop._tcp.local PTR 0EB82583C07A@0X1622â\200\231s MacBook Air._raop._tcp.local"
"1331","33.243267783","142.251.43.170","172.17.61.200","TLSv1.2","233","Application Data"
"1332","33.244732563","172.17.61.200","142.251.43.170","TLSv1.2","101","Application Data"
"1333","33.246488480","142.251.43.170","172.17.61.200","TCP","66","443  >  33754 [ACK] Seq=1115 Ack=246 Win=4684 Len=0 TSval=4182239192 TSecr=827092245"
"1334","33.288232767","172.17.60.49","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
"1335","33.378157580","142.251.43.170","172.17.61.200","TLSv1.2","432","Application Data"
"1336","33.379793074","172.17.61.200","142.251.43.170","TLSv1.2","101","Application Data"
"1337","33.382289655","142.251.43.170","172.17.61.200","TCP","66","443  >  33754 [ACK] Seq=1481 Ack=281 Win=4684 Len=0 TSval=4182239327 TSecr=827092380"
"1338","33.390421826","fe80::f2:9b37:614f:2d76","ff02::fb","MDNS","1499","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR Bhuvanâ\200\231s MacBook Pro._airplay._tcp.local PTR Nehaâ\200\231s MacBook Air._airplay._tcp.local PTR saankhyaâ\200\231s MacBook Air._airplay._tcp.local PTR Shantnuâ\200\231s MacBook Air._airplay._tcp.local PTR Shivanshâ\200\231s MacBook Air._airplay._tcp.local PTR ANUJâ\200\231s MacBook Air._airplay._tcp.local PTR Namanâ\200\231s MacBook Air._airplay._tcp.local PTR Arhamâ\200\231s MacBook Air._airplay._tcp.local PTR Gauthamâ\200\231s MacBook Air._airplay._tcp.local PTR Adityaâ\200\231s MacBook Air (3)._airplay._tcp.local PTR Varun VJ's Macbook Pro._airplay._tcp.local PTR Prathamâ\200\231s MacBook Air._airplay._tcp.local PTR Joshuaâ\200\231s MacBook Air._airplay._tcp.local PTR Aadidevâ\200\231s iMac._airplay._tcp.local PTR Harshit's MacBook Air._airplay._tcp.local PTR 0X1622â\200\231s MacBook Air._airplay._tcp.local PTR 7A71B6E5E86E@Bhuvanâ\200\231s MacBook Pro._raop._tcp.local PTR 3CA6F63ADAA8@Nehaâ\200\231s MacBook Air._raop._tcp.local PTR EADAB2DD87BE@saankhyaâ\200\231s MacBook Air._raop._tcp.local PTR BAEF7D6E8922@Shantnuâ\200\231s MacBook Air._raop._tcp.local PTR 367E976F52FF@Shivanshâ\200\231s MacBook Air._raop._tcp.local PTR 16C960D9CE9E@ANUJâ\200\231s MacBook Air._raop._tcp.local PTR 829A55C06C91@Namanâ\200\231s MacBook Air._raop._tcp.local PTR C272F2DFE489@Arhamâ\200\231s MacBook Air._raop._tcp.local PTR F21323CCBD0A@Gauthamâ\200\231s MacBook Air._raop._tcp.local PTR 2A1C5861C896@Adityaâ\200\231s MacBook Air (3)._raop._tcp.local PTR C889F3AD4358@Varun VJ's Macbook Pro._raop._tcp.local PTR 1A2850C6B4E0@Prathamâ\200\231s MacBook Air._raop._tcp.local PTR 68CAC4B47B57@Joshuaâ\200\231s MacBook Air._raop._tcp.local PTR BA70F0A88B4E@Aadidevâ\200\231s iMac._raop._tcp.local PTR 06A439748982@Harshit's MacBook Air._raop._tcp.local PTR 0EB82583C07A@0X1622â\200\231s MacBook Air._raop._tcp.local"
"1339","33.390712488","172.17.60.222","224.0.0.251","MDNS","1479","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR Bhuvanâ\200\231s MacBook Pro._airplay._tcp.local PTR Nehaâ\200\231s MacBook Air._airplay._tcp.local PTR saankhyaâ\200\231s MacBook Air._airplay._tcp.local PTR Shantnuâ\200\231s MacBook Air._airplay._tcp.local PTR Shivanshâ\200\231s MacBook Air._airplay._tcp.local PTR ANUJâ\200\231s MacBook Air._airplay._tcp.local PTR Namanâ\200\231s MacBook Air._airplay._tcp.local PTR Arhamâ\200\231s MacBook Air._airplay._tcp.local PTR Gauthamâ\200\231s MacBook Air._airplay._tcp.local PTR Adityaâ\200\231s MacBook Air (3)._airplay._tcp.local PTR Varun VJ's Macbook Pro._airplay._tcp.local PTR Prathamâ\200\231s MacBook Air._airplay._tcp.local PTR Joshuaâ\200\231s MacBook Air._airplay._tcp.local PTR Aadidevâ\200\231s iMac._airplay._tcp.local PTR Harshit's MacBook Air._airplay._tcp.local PTR 0X1622â\200\231s MacBook Air._airplay._tcp.local PTR 7A71B6E5E86E@Bhuvanâ\200\231s MacBook Pro._raop._tcp.local PTR 3CA6F63ADAA8@Nehaâ\200\231s MacBook Air._raop._tcp.local PTR EADAB2DD87BE@saankhyaâ\200\231s MacBook Air._raop._tcp.local PTR BAEF7D6E8922@Shantnuâ\200\231s MacBook Air._raop._tcp.local PTR 367E976F52FF@Shivanshâ\200\231s MacBook Air._raop._tcp.local PTR 16C960D9CE9E@ANUJâ\200\231s MacBook Air._raop._tcp.local PTR 829A55C06C91@Namanâ\200\231s MacBook Air._raop._tcp.local PTR C272F2DFE489@Arhamâ\200\231s MacBook Air._raop._tcp.local PTR F21323CCBD0A@Gauthamâ\200\231s MacBook Air._raop._tcp.local PTR 2A1C5861C896@Adityaâ\200\231s MacBook Air (3)._raop._tcp.local PTR C889F3AD4358@Varun VJ's Macbook Pro._raop._tcp.local PTR 1A2850C6B4E0@Prathamâ\200\231s MacBook Air._raop._tcp.local PTR 68CAC4B47B57@Joshuaâ\200\231s MacBook Air._raop._tcp.local PTR BA70F0A88B4E@Aadidevâ\200\231s iMac._raop._tcp.local PTR 06A439748982@Harshit's MacBook Air._raop._tcp.local PTR 0EB82583C07A@0X1622â\200\231s MacBook Air._raop._tcp.local"
"1340","33.398261394","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.98? Tell 172.17.60.1"
"1341","33.410295460","172.17.61.200","104.16.10.34","TCP","66","[TCP Dup ACK 18#32] 47466  >  443 [ACK] Seq=1 Ack=1 Win=61 Len=0 TSval=3486656111 TSecr=1867249958"
"1342","33.414371170","104.16.10.34","172.17.61.200","TCP","66","[TCP Dup ACK 19#32] 443  >  47466 [ACK] Seq=1 Ack=2 Win=295 Len=0 TSval=1867250981 TSecr=3486572934"
"1343","33.434118175","172.17.61.212","224.0.0.251","MDNS","460","Standard query response 0x0000 PTR Arhamâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush AAAA, cache flush fe80::1c8a:257:1e55:1f58 A, cache flush 172.17.61.212 SRV, cache flush 0 0 56037 Arhams-MacBook-Air.local NSEC, cache flush Arhamâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Arhams-MacBook-Air.local"
"1344","33.435224826","172.17.61.212","224.0.0.251","MDNS","228","Standard query response 0x0000 TXT, cache flush PTR _asquic._udp.local PTR EA8BA50D-4F00-4DFD-9793-655BFC400B82._asquic._udp.local SRV, cache flush 0 0 56082 Arhams-MacBook-Air.local NSEC, cache flush EA8BA50D-4F00-4DFD-9793-655BFC400B82._asquic._udp.local"
"1345","33.437062414","fe80::1c8a:257:1e55:1f58","ff02::fb","MDNS","480","Standard query response 0x0000 PTR Arhamâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush AAAA, cache flush fe80::1c8a:257:1e55:1f58 A, cache flush 172.17.61.212 SRV, cache flush 0 0 56037 Arhams-MacBook-Air.local NSEC, cache flush Arhamâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Arhams-MacBook-Air.local"
"1346","33.437063214","fe80::1c8a:257:1e55:1f58","ff02::fb","MDNS","248","Standard query response 0x0000 TXT, cache flush PTR _asquic._udp.local PTR EA8BA50D-4F00-4DFD-9793-655BFC400B82._asquic._udp.local SRV, cache flush 0 0 56082 Arhams-MacBook-Air.local NSEC, cache flush EA8BA50D-4F00-4DFD-9793-655BFC400B82._asquic._udp.local"
"1347","33.656493997","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.10? Tell 172.17.60.1"
"1348","33.656495054","5e:8d:aa:24:84:31","Intel_30:32:07","LLC","137","S P, func=RNR, N(R)=64; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"1349","33.656529991","172.17.60.222","224.0.0.251","MDNS","116","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _atc._tcp.local, ""QM"" question PTR _airplay-bds._tcp.local, ""QM"" question"
"1350","33.657378631","fe80::f2:9b37:614f:2d76","ff02::fb","MDNS","136","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _atc._tcp.local, ""QM"" question PTR _airplay-bds._tcp.local, ""QM"" question"
